filename,samples,basename,quality,noni,tag,cmt,mark,rpk_cnt,hN,hS,hV,hU,mlS,mlV,mlU,h_nz_cnt,h_nz_len,h_nz_frac%,ml_nz_cnt,ml_nz_len,ml_nz_frac%,flags,recordingId,userId,notes
1038_0,127999,1634764.42,0,,,,,903,903,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750dbe6d4fb45fcc63776c,617508dc6d4fb40e08637740,idealus
1039_0,127999,1634678.89,0,,,,,626,626,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e036d4fb42e956378c0,6175090b6d4fb4db99637741,idealus
1040_0,127999,1634648.967,0,,,,,666,665,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e646d4fb44210637992,617509386d4fb44996637742,
1040_1,127999,1634652.691,0,,,,,684,683,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e646d4fb4a168637997,617509386d4fb44996637742,idealus
1040_2,127999,1634653.93,0,,,,,680,679,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e646d4fb42c86637996,617509386d4fb44996637742,idealus
1040_3,127999,1634654.55,0,,,,,676,675,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e646d4fb4d8e6637998,617509386d4fb44996637742,idealus
1040_4,127999,1634649.586,0,,,,,670,670,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e646d4fb49af763798e,617509386d4fb44996637742,idealus
1041_0,127999,1634554.326,1,,,,,830,800,28,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e986d4fb42570637a37,617509686d4fb48519637743,atipinIs QRS
1041_1,127999,1634553.699,2,,,,,809,796,12,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750e986d4fb44291637a38,617509686d4fb48519637743,"Negalima įtraukti Hiso blokada, AI suklaidins"
1042_0,127999,1634730.312,0,,,,,832,820,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4d0f4637b42,617509a66d4fb46d3b637744,yra nedaug triukšmų
1042_1,127999,1634733.451,0,,,,,821,809,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb44228637b47,617509a66d4fb46d3b637744,idealus
1042_10,127999,1634737.213,0,,,,,677,674,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4483b637b4c,617509a66d4fb46d3b637744,"Nedidelis, bet dažnas BW, kartais pasirodo nedidelis EMG"
1042_11,127999,1634727.8,0,,,,,807,804,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb429ad637b3b,617509a66d4fb46d3b637744,nebloga
1042_12,127999,1634740.98,0,,,,,664,661,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4099e637b51,617509a66d4fb46d3b637744,idealus
1042_13,127999,1634727.173,1,,,,,806,804,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb42ec9637b3a,617509a66d4fb46d3b637744,"Yra visko: BW, EMG, EMA"
1042_14,127999,1634745.998,0,,,,,669,667,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb479b0637b57,617509a66d4fb46d3b637744,yra nedaug triukšmų
1042_15,127999,1634734.078,0,,,,,815,813,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4b955637b49,617509a66d4fb46d3b637744,BW bangos ir šuoliai
1042_16,127999,1634734.705,0,,,,,813,811,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4f403637b48,617509a66d4fb46d3b637744,"BW nedidelės bangos, pora staigesnių šuolių, nedidelis, bet dažnas EMG"
1042_17,127999,1634735.959,1,,,,,822,820,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4978e637b4e,617509a66d4fb46d3b637744,yra gale triukšmų
1042_18,127999,1634725.292,1,,,,,806,804,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4a400637b39,617509a66d4fb46d3b637744,šokinėjanti
1042_19,127999,1634730.943,2,,,,,806,804,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4f819637b43,617509a66d4fb46d3b637744,"BW bangos ir šuoliai, kartais pasirodo EMG"
1042_2,127999,1634729.058,0,,,,,830,819,0,11,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb45d72637b3e,617509a66d4fb46d3b637744,idealus
1042_20,127999,1634744.118,0,,,,,662,661,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb41064637b5c,617509a66d4fb46d3b637744,idealus
1042_21,127999,1634740.348,0,,,,,642,641,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb478e9637b5b,617509a66d4fb46d3b637744,geras
1042_22,127999,1634746.624,0,,,,,684,683,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4dc8d637b59,617509a66d4fb46d3b637744,geras
1042_23,127999,1634745.371,0,,,,,660,659,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4cd4b637b56,617509a66d4fb46d3b637744,idealus
1042_24,127999,1634732.197,0,,3333,,NS,762,761,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb444d4637b44,617509a66d4fb46d3b637744,yra triukšmų
1042_25,127999,1634725.919,0,,,,,772,771,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb441d7637b3d,617509a66d4fb46d3b637744,yra triukšmų
1042_26,127999,1634742.86,0,,,,,739,738,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb410bf637b55,617509a66d4fb46d3b637744,yra triukšmų
1042_27,127999,1634744.744,0,,,,,657,657,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb49f75637b61,617509a66d4fb46d3b637744,geras
1042_3,127999,1634728.431,1,,,,,837,829,1,7,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4701f637b3c,617509a66d4fb46d3b637744,yra nedaug triukšmų
1042_4,127999,1634736.586,1,,,,,740,735,1,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4792d637b4a,617509a66d4fb46d3b637744,"Nestabili izolinija, kartais išlenda triukšmai"
1042_5,127999,1634724.665,1,,,,,831,826,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb40b6c637b37,617509a66d4fb46d3b637744,vaikšto izolinija
1042_6,127999,1634729.685,0,,,,,828,823,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb45c8b637b41,617509a66d4fb46d3b637744,beveik ideali
1042_7,127999,1634732.824,0,,,,,777,773,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4326f637b46,617509a66d4fb46d3b637744,Nedidelis BW
1042_8,127999,1634731.57,0,,,,,804,800,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb4716e637b45,617509a66d4fb46d3b637744,nebloga
1042_9,127999,1634742.234,0,,,,,718,715,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750edd6d4fb44dc0637b53,617509a66d4fb46d3b637744,nebloga
1043_0,127999,1634634.815,0,,,,,602,599,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750f296d4fb47a5b637c0e,617509cd6d4fb47516637745,geras
1043_1,127999,1634635.441,1,,,,,718,718,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61750f296d4fb4c5fc637c0d,617509cd6d4fb47516637745,prastai
1044_0,127999,1635370.699,0,,,,,628,628,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6180d4e36878b6a19b6b5235,617ee9a06878b643ef6b47b0,idealus
1045_0,127999,1635191.425,0,,,,,815,815,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6180d4156878b6606a6b5134,617ee9d16878b6710c6b47b1,"vaikšto izolinija, netikri S"
1046_0,127999,1635192.891,0,,,,,793,793,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6180d33c6878b6f6a16b5041,617eea056878b660e46b47b2,idealus
1047_0,127999,1635144.614,1,,,,,612,612,0,0,0,0,0,0,0,0,0,0,0,0,"BAD_QUALITY,FULLY_ANNOTATED_PROFESSIONALLY",6180d0a86878b6bf316b4d71,617eea296878b60aff6b47b3,Antroje dalyje pasitaiko nemažai EMA
1048_0,127999,1635145.495,0,,,,,679,678,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,617ef4256878b64f376b48d9,617eea5a6878b6614c6b47b4,idealus
1048_1,127999,1635142.988,0,,,,,685,685,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,617ef4256878b67cb96b48db,617eea5a6878b6614c6b47b4,geras
1049_0,127999,1636072.509,0,,,,,673,673,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,618785166878b636556b58c0,6187849f6878b65bc36b589b,geras
1050_0,127999,1636599.277,0,,,,,488,487,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d65f3cd1d258e9303d6b,6190d3f63cd1d2c475303ce6,idealus
1050_1,127999,1636596.137,0,,,,,519,518,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d65f3cd1d20b91303d70,6190d3f63cd1d2c475303ce6,
1050_2,127999,1636596.765,0,,,,,508,507,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d65f3cd1d285d4303d68,6190d3f63cd1d2c475303ce6,
1050_3,127999,1636599.905,0,,,,,489,488,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d65f3cd1d2c210303d71,6190d3f63cd1d2c475303ce6,idealus
1050_4,127999,1636593,0,,,,,520,519,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d65f3cd1d25635303d61,6190d3f63cd1d2c475303ce6,"geros kokybės įrašas, išskyrus ties 100000 yra izolinijos ir raumenų triukšmų šuolis - matomai dėl kontakto"
1050_5,127999,1636598.65,0,,,,,509,508,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d65f3cd1d28cc4303d6c,6190d3f63cd1d2c475303ce6,"Labai švarus, išskyrus vieną epizodą ties 117500"
1050_6,127999,1636592.373,0,,,,,520,520,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d65f3cd1d2ea5d303d63,6190d3f63cd1d2c475303ce6,idealus
1051_0,127999,1636563.972,0,,,,,722,719,1,0,2,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190de013cd1d26aa1304308,6190d4353cd1d2d85e303ce7,"3 -ose vietose susvyruoja žymiau izolinija ir išlenda gerai pastebimi raumenų triukšmai, tačiau bendras kokybė gera"
1051_1,127999,1636562.728,0,,,,,692,692,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190de013cd1d2d170304304,6190d4353cd1d2d85e303ce7,vaikšto izolinija
1052_0,127999,1636486.195,0,,,,,566,564,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d20fd0303fad,6190d45b3cd1d2e695303ce8,Švarus
1052_1,127999,1636488.668,0,,,,,576,574,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d2ae46303fae,6190d45b3cd1d2e695303ce8,geras
1052_10,127999,1636486.817,0,,,,,558,557,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d25262303fa5,6190d45b3cd1d2e695303ce8,idealus
1052_11,127999,1636493.62,0,,,,,576,576,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d28878303fb3,6190d45b3cd1d2e695303ce8,idealus
1052_2,127999,1636481.252,0,,,,,656,654,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacc3cd1d21894303fa2,6190d45b3cd1d2e695303ce8,geras
1052_3,127999,1636489.286,0,,,,,692,690,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d27692303fa7,6190d45b3cd1d2e695303ce8,geras
1052_4,127999,1636487.434,0,,,,,584,582,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d232a7303fac,6190d45b3cd1d2e695303ce8,geras
1052_5,127999,1636480.01,0,,,,,630,629,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacc3cd1d204f5303f99,6190d45b3cd1d2e695303ce8,"Pirma pusė švari, antroje pusėje prasideda nedidelis BW ir vietomis trikdžiai"
1052_6,127999,1636491.143,0,,,,,536,535,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d21d65303fb7,6190d45b3cd1d2e695303ce8,geras
1052_7,127999,1636490.526,0,,,,,544,543,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d27007303fb0,6190d45b3cd1d2e695303ce8,
1052_8,127999,1636485.578,0,,,,,580,579,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacd3cd1d2c8a3303fab,6190d45b3cd1d2e695303ce8,idealus
1052_9,127999,1636478.772,0,,,,,647,646,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190dacc3cd1d280fa303f7d,6190d45b3cd1d2e695303ce8,geras
1053_0,127999,1636495.646,0,,,,,553,537,16,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d229b43041fb,6190d4b23cd1d29db2303ce9,
1053_1,127999,1636496.27,0,,,,,569,554,15,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2785e304206,6190d4b23cd1d29db2303ce9,geras
1053_10,127999,1636480.634,0,,,,,712,704,8,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d243043041e3,6190d4b23cd1d29db2303ce9,"geras, daug neteisingų S"
1053_11,127999,1636480.011,0,,,,,623,615,8,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2e9b23041e4,6190d4b23cd1d29db2303ce9,yra triukšmų
1053_12,127999,1636479.383,0,,,,,616,608,8,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d265173041ea,6190d4b23cd1d29db2303ce9,geras
1053_13,127999,1636451.86,0,,,,,675,668,5,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d23d673041ab,6190d4b23cd1d29db2303ce9,"Raumenų triukšmai, nėra labai intensyvūs, tačiau išlenda dažnai"
1053_14,127999,1636500.646,0,,,,,523,516,7,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d26e5f304208,6190d4b23cd1d29db2303ce9,geras
1053_15,127999,1636501.269,0,,,,,519,512,7,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2dfc230420f,6190d4b23cd1d29db2303ce9,"Nedidelis, bet nuolatinis BW"
1053_16,127999,1636501.893,0,,,,,517,510,7,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2fe3d304203,6190d4b23cd1d29db2303ce9,"Nedidelis, bet nuolatinis BW"
1053_17,127999,1636451.235,1,,,,,570,564,6,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db873cd1d20a1b3041aa,6190d4b23cd1d29db2303ce9,"Važinėjanti izolinija, pastebimi raumenų triukšmai"
1053_18,127999,1636498.144,0,,,,,516,510,6,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d26d3f3041fe,6190d4b23cd1d29db2303ce9,"Nedidelis, bet nuolatinis BW, kartais pasirodo labai nedidelis EMG"
1053_19,127999,1636500.018,0,,,,,523,518,5,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d21a923041ff,6190d4b23cd1d29db2303ce9,geras
1053_2,127999,1636496.897,0,,,,,561,547,14,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2457b304202,6190d4b23cd1d29db2303ce9,idealus
1053_20,127999,1636503.145,0,,,,,556,551,5,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d243e9304204,6190d4b23cd1d29db2303ce9,Tik ties 97500 pasirodo epizodas su BW ir EMG
1053_21,127999,1636481.258,0,,,,,733,729,4,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d231bb3041e8,6190d4b23cd1d29db2303ce9,"geras, daug neteisingų S"
1053_22,127999,1636502.521,0,,,,,555,551,4,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d26a5130420e,6190d4b23cd1d29db2303ce9,geras
1053_23,127999,1636503.768,0,,,,,557,555,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d25696304210,6190d4b23cd1d29db2303ce9,"Švarus, tik nedidelis BW per visą įrašą"
1053_24,127999,1636504.396,0,,,,,546,545,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2ab2c304211,6190d4b23cd1d29db2303ce9,geras
1053_3,127999,1636499.394,0,,,,,539,526,13,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2ea183041fc,6190d4b23cd1d29db2303ce9,
1053_4,127999,1636452.484,0,,,,,613,600,11,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2635c3041c9,6190d4b23cd1d29db2303ce9,geras
1053_5,127999,1636494.395,0,,,,,510,497,13,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d21948304200,6190d4b23cd1d29db2303ce9,idealus
1053_6,127999,1636495.023,0,,,,,538,527,11,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d220ab3041fd,6190d4b23cd1d29db2303ce9,geras
1053_7,127999,1636498.771,0,,,,,547,536,11,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d27e51304207,6190d4b23cd1d29db2303ce9,"Nuolatinis nedidelis BW, nedideli EMG"
1053_8,127999,1636497.52,0,,,,,549,540,9,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db883cd1d2e67a304201,6190d4b23cd1d29db2303ce9,geras
1053_9,127999,1636450.607,0,,,,,565,557,8,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db873cd1d2adec3041a9,6190d4b23cd1d29db2303ce9,yra triukšmų
1054_0,127999,1636406.984,0,,,,,600,597,2,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d262b2303e5c,6190d4e63cd1d227c1303cea,geras
1054_1,127999,1636414.518,0,,,,,646,643,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d26eea303e0b,6190d4e63cd1d227c1303cea,Sutriukšmauja tik ties 81200 ir 119200
1054_10,127999,1636421.424,0,,,,,587,586,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d2e59b303e0f,6190d4e63cd1d227c1303cea,idealus
1054_11,127999,1636413.891,0,,,,,565,563,1,0,1,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d219fd303e08,6190d4e63cd1d227c1303cea,idealus
1054_12,127999,1636420.17,0,,,,,561,560,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d240eb303e11,6190d4e63cd1d227c1303cea,idealus
1054_13,127999,1636423.936,1,,,,,558,557,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d2267a303e14,6190d4e63cd1d227c1303cea,
1054_14,127999,1636416.399,0,,,,,563,562,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d22aaf303e09,6190d4e63cd1d227c1303cea,idealus
1054_15,127999,1636412.009,0,,,,,598,597,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d33cd1d211de303f07,6190d4e63cd1d227c1303cea,idealus
1054_16,127999,1636420.797,0,,,,,580,580,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d2573b303e0e,6190d4e63cd1d227c1303cea,idealus
1054_2,127999,1636419.539,0,,,,,563,560,2,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d29d84303e10,6190d4e63cd1d227c1303cea,idealus
1054_3,127999,1636418.907,0,,,,,547,545,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d253bb303e12,6190d4e63cd1d227c1303cea,idealus
1054_4,127999,1636423.305,0,,,,,633,631,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d2dee2303e1a,6190d4e63cd1d227c1303cea,"Švarus, tik keletas EMG epizodų"
1054_5,127999,1636409.501,0,,,,,572,571,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d2ee77303e5a,6190d4e63cd1d227c1303cea,idealus
1054_6,127999,1636422.678,0,,,,,584,583,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d2e9bc303e1b,6190d4e63cd1d227c1303cea,idealus
1054_7,127999,1636422.051,0,,,,,584,583,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d2079d303e19,6190d4e63cd1d227c1303cea,idealus
1054_8,127999,1636411.382,0,,,,,596,595,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d33cd1d20689303f0a,6190d4e63cd1d227c1303cea,Labai švarus
1054_9,127999,1636418.28,0,,,,,544,543,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190d6d13cd1d24f15303e0d,6190d4e63cd1d227c1303cea,idealus
1055_0,127999,1636416.63,0,,,,,513,465,48,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db1e3cd1d2660b30410c,6190d53e3cd1d2ea3f303cec,"idealus, daug S, visi neatpažinti"
1055_1,127999,1636412.921,0,,,,,538,527,11,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db1e3cd1d29a0e304108,6190d53e3cd1d2ea3f303cec,"idealus, 11 S paeiliui (Supraventricular tachycardia), visi neatpažinti"
1055_2,127999,1636413.539,0,,,,,521,510,11,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db1e3cd1d26a7f304109,6190d53e3cd1d2ea3f303cec,"idealus, 11 S paeiliui (Supraventricular tachycardia), visi neatpažinti"
1055_3,127999,1636414.774,0,,,,,510,504,6,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db1e3cd1d27c7730410a,6190d53e3cd1d2ea3f303cec,"Idealus, 6 S paeiliui (Supraventricular tachycardia), visi neatpažinti"
1055_4,127999,1636411.683,0,,,,,608,607,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db1e3cd1d21e8b304106,6190d53e3cd1d2ea3f303cec,"geras, yra triukšmų"
1055_5,127999,1636410.442,0,,,,,663,663,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,6190db1e3cd1d208783040f8,6190d53e3cd1d2ea3f303cec,geras
1056_0,127999,1637183.624,0,,,,,625,598,0,27,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,619b5162b481320c794e3db1,619b4b92b4813271534e3da8,geras
1056_1,127999,1637189.186,0,,,,,586,564,0,22,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,619b5162b481323cf34e3df9,619b4b92b4813271534e3da8,"Nedidelis, bet pastovus BW, ties 119000 pasirodo didelė BW banga"
1056_10,127999,1637182.39,0,,,,,618,604,0,14,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,619b5162b481325abd4e3de0,619b4b92b4813271534e3da8,idealus
1056_11,127999,1637187.947,0,,,,,553,540,0,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,619b5162b4813230614e3db9,619b4b92b4813271534e3da8,idealus
